upi_txn_count,avg_txn_value,bill_payments,wallet_balance,sms_count,data_usage_gb,ecom_purchases,refund_count,income_bracket,age,txn_variance,credit_score,is_fraud
191,939.2134660226803,1,5754.506756361374,637,21.66220121457282,27,1,4,19,554.8642974680524,442.0781965180724,0
316,2488.92720222543,4,3109.8996972351965,1020,13.58511869220583,19,2,5,31,683.1967207620092,370.992133112084,0
375,1143.5632604342234,7,3249.234024344373,1177,28.196870766697053,4,3,1,21,451.7568451840802,396.4369288830978,0
11,867.245396206891,7,9615.478215530635,1590,9.20090180924909,7,1,1,30,430.3848642700584,374.86953224030435,0
7,1472.1637664558527,2,8927.937565507184,2481,14.526176381989053,11,4,3,53,327.8245316952581,334.9492345398733,1
115,267.48011556403276,3,8506.872154466872,897,22.829365950572523,1,3,2,52,137.66238520683675,346.38814879741307,0
242,2406.0810530892923,9,4119.516836890495,447,20.829072169624865,11,2,3,25,103.49974004800414,403.1567065964012,0
367,1605.6521116980311,5,235.615649048254,372,25.977411046306106,4,2,2,19,610.9370113645632,381.89737365569346,0
243,1899.352658855077,9,894.2002399115694,819,29.905870830092713,21,5,3,23,742.7278055242947,439.2626139497364,1
278,467.67094852609796,2,3190.7440453542763,1873,13.092320699455142,4,2,1,48,372.0437409451558,343.6997871085715,1
298,1053.2207398627495,1,255.85483865720212,784,3.7789509536076995,12,0,4,27,530.9620703853542,353.3120722825847,0
231,1085.5883278206643,5,269.78284096046133,2226,1.3972684838350553,8,3,2,38,732.4215441959435,328.4594525047852,0
375,2063.4257875576627,4,9174.372686259869,721,21.942868731123262,9,1,5,59,81.18977001797418,432.8998491438607,0
19,53.029865410553136,9,7090.969170978636,2139,26.283403303607113,0,2,5,27,618.6803479640336,425.7771937844377,0
196,787.0901154654749,4,3158.664301674711,1046,7.011021285360351,29,5,1,40,497.28533865670437,332.3031528441351,1
123,2454.0291171435447,9,1413.1813182494363,606,5.174217097102226,2,5,3,20,482.92337127559045,326.3768964217688,1
32,1213.4720315902357,4,5165.193607161264,1682,2.335050200007884,29,2,3,49,241.10693850044015,306.49617840030305,0
206,987.1893865978202,9,152.92699245820813,343,24.76973619065759,17,0,1,37,550.2757502743648,415.75937427326807,0
43,343.58105494323354,4,9390.296064195625,605,9.685767226831238,11,5,5,27,637.8902263084135,343.7891053184472,1
277,2436.703340138638,2,4206.669681950578,521,12.350058336413406,28,1,5,46,99.15795030552076,386.9083955191262,0
235,99.06457201826996,6,4083.1160568495943,2364,15.331130652483564,2,3,3,58,431.4819304749772,382.88660426057174,0
90,1856.0915512677457,5,3966.8767150596436,1972,25.26387040918175,25,4,2,51,89.99949298005363,344.6183628424318,1
130,1933.0695217318457,3,786.3504708388712,1292,19.699580036063807,24,0,4,54,699.3334752451392,417.4362607711324,0
304,646.9589543564732,1,6419.390173939083,429,18.644406580805434,28,5,2,37,411.03301089851436,379.20845982010013,0
29,1695.3181868519414,8,7356.735834320698,749,5.682326948699366,29,3,5,25,648.2928945159983,377.1233736515585,0
149,277.6764037295053,0,6793.641436124074,1564,15.639101805439978,8,4,2,24,300.7876537563093,348.8294626246321,0
17,679.7658027585957,3,1470.5113839610037,490,21.60374000677033,25,2,4,23,108.81179918489707,422.78785066075636,0
216,1980.3598713160493,0,5830.517663552367,1619,29.211196049399508,1,2,2,28,42.784450464712066,425.506446158236,0
29,2168.4811704821736,5,5737.896393305313,480,6.441486121793891,29,1,2,35,232.39260041017667,336.3086748765169,0
72,1540.7917110164888,3,8697.266800619682,841,0.781528915483186,2,4,2,59,202.94462328762205,344.55850525657036,1
